id,longitude,latitude
3623,128.50909,35.347868
3624,128.507812,35.348773
3625,128.524805,35.360398
3626,128.523978,35.382353
3627,128.515474,35.382287
3628,128.509217,35.37712
3629,128.514689,35.368961
3630,128.497874,35.372964
3631,128.49808,35.370445
3632,128.495793,35.377338
3633,128.488382,35.383259
3634,128.490315,35.38761
3635,128.480369,35.384026
3636,128.49103,35.370339
3637,128.484601,35.358691
3638,128.487039,35.358539
3639,128.491383,35.357443
3640,128.486441,35.350889
3641,128.475815,35.355084
3642,128.465648,35.364407
3643,128.466387,35.351774
3644,128.465989,35.350956
3645,128.452355,35.348332
3646,128.445256,35.356471
3647,128.444788,35.347771
3648,128.439652,35.351396
3649,128.432537,35.350699
3650,128.443195,35.361656
3651,128.432376,35.360341
3652,128.43619,35.360754
3653,128.455305,35.367232
3654,128.449774,35.373365
3655,128.434848,35.368978
3656,128.440447,35.387743
3657,128.441276,35.38505
3658,128.449111,35.388892
3659,128.446632,35.380214
3660,128.449524,35.379572
3661,128.455579,35.380831
3662,128.461057,35.384176
3663,128.467064,35.37851
3664,128.476212,35.373871
3665,128.471376,35.38805
3666,128.477329,35.394919
3667,128.473741,35.396185
3668,128.472083,35.404954
3669,128.461659,35.403758
3670,128.456256,35.393413
3671,128.452663,35.392133
3672,128.453759,35.398758
3673,128.432419,35.403349
3674,128.447125,35.408144
3675,128.449419,35.408053
3676,128.446918,35.404922
3677,128.454209,35.412084
3678,128.454553,35.417921
3679,128.441752,35.425469
3680,128.448519,35.427579
3681,128.446496,35.429035
3682,128.453794,35.426689
3683,128.454333,35.427504
3684,128.466021,35.416543
3685,128.469479,35.423914
3686,128.473093,35.432438
3687,128.486057,35.423046
3688,128.501922,35.430071
3689,128.502045,35.414607
3690,128.491247,35.418951
3691,128.485009,35.418251
3692,128.485541,35.413971
3693,128.486147,35.400638
3694,128.487328,35.389835
3695,128.494191,35.405056
3696,128.503344,35.410456
3697,128.510628,35.400456
3698,128.50592,35.392178
3699,128.520677,35.399342
3700,128.516338,35.401619
3701,128.520544,35.417994
3702,128.506189,35.414288
3703,128.504045,35.419357
3704,128.511002,35.419685
3705,128.504128,35.425451
3706,128.52332,35.426887
3707,128.527218,35.429879
3708,128.523334,35.434103
3709,128.523971,35.440089
3710,128.517246,35.453669
3711,128.510884,35.446359
3712,128.51517,35.445887
3713,128.508243,35.449432
3714,128.505977,35.446147
3715,128.504452,35.442448
3716,128.506896,35.437786
3717,128.500431,35.433389
3718,128.493467,35.439214
3719,128.482,35.4427
3720,128.491114,35.439917
3721,128.495872,35.449539
3722,128.491013,35.457371
3723,128.486702,35.457147
3724,128.491607,35.459506
3725,128.481394,35.469586
3726,128.481282,35.471321
3727,128.494683,35.466799
3728,128.499349,35.466207
3729,128.516227,35.47116
3730,128.513046,35.470898
3731,128.526193,35.464054
3732,128.527118,35.46679
3733,128.520993,35.468278
3734,128.528497,35.480547
3735,128.511792,35.486764
3736,128.50704,35.487707
3737,128.524898,35.489816
3738,128.522455,35.506885
3739,128.527701,35.505538
3740,128.51514,35.516674
3741,128.507323,35.500406
3742,128.501853,35.507812
3743,128.483257,35.496208
3744,128.482302,35.491633
3745,128.481178,35.491547
3746,128.500419,35.494509
3747,128.503758,35.486418
3748,128.500069,35.481592
3749,128.471009,35.479272
3750,128.472885,35.480007
3751,128.465671,35.491594
3752,128.461082,35.48793
3753,128.466348,35.493629
3754,128.472229,35.493709
3755,128.477208,35.500889
3756,128.475453,35.500721
3757,128.476531,35.499195
3758,128.469558,35.516477
3759,128.467857,35.516628
3760,128.450853,35.503066
3761,128.456653,35.506481
3762,128.457169,35.516995
3763,128.439278,35.504696
3764,128.43926,35.503744
3765,128.438284,35.502224
3766,128.433989,35.502462
3767,128.444207,35.488639
3768,128.454597,35.494288
3769,128.451706,35.492439
3770,128.453657,35.4839
3771,128.455257,35.482865
3772,128.453419,35.481856
3773,128.436933,35.483803
3774,128.442179,35.467311
3775,128.442612,35.455123
3776,128.448486,35.465184
3777,128.459758,35.466073
3778,128.465534,35.47528
3779,128.471559,35.467669
3780,128.479921,35.456109
3781,128.460915,35.458534
3782,128.460221,35.457491
3783,128.458373,35.448076
3784,128.470861,35.45119
3785,128.478847,35.453953
3786,128.475054,35.448816
3787,128.46953,35.445479
3788,128.445923,35.452396
3789,128.447838,35.447362
3790,128.443274,35.433564
3791,128.437165,35.434523
3792,128.423748,35.436759
3793,128.427687,35.451275
3794,128.420663,35.448758
3795,128.418673,35.450552
3796,128.412173,35.446143
3797,128.409674,35.435308
3798,128.390583,35.437183
3799,128.390803,35.445372
3800,128.386516,35.450326
3801,128.402581,35.451341
3802,128.408496,35.467496
3803,128.414998,35.469979
3804,128.416879,35.461561
3805,128.41928,35.463752
3806,128.430058,35.46175
3807,128.431836,35.464503
3808,128.42104,35.466017
3809,128.421734,35.480263
3810,128.417387,35.479251
3811,128.417888,35.480304
3812,128.413416,35.487427
3813,128.414871,35.492075
3814,128.423515,35.495427
3815,128.425191,35.488684
3816,128.425354,35.487128
3817,128.426056,35.489834
3818,128.426688,35.503634
3819,128.432757,35.513291
3820,128.427891,35.515421
3821,128.402065,35.500386
3822,128.388579,35.502718
3823,128.388995,35.494075
3824,128.397234,35.489342
3825,128.39677,35.4974
3826,128.397992,35.485247
3827,128.393715,35.486168
3828,128.386363,35.479804
3829,128.376339,35.476582
3830,128.379334,35.488095
3831,128.385226,35.490837
3832,128.374138,35.502554
3833,128.378841,35.506241
3834,128.381249,35.505274
3835,128.382233,35.512511
3836,128.382341,35.513722
3837,128.36941,35.51373
3838,128.362638,35.508505
3839,128.361539,35.500482
3840,128.355807,35.514159
3841,128.341602,35.514693
3842,128.342084,35.516193
3843,128.338494,35.505738
3844,128.343486,35.506807
3845,128.345839,35.504609
3846,128.349122,35.492447
3847,128.360308,35.490432
3848,128.348754,35.465907
3849,128.34008,35.461409
3850,128.350711,35.472148
3851,128.357815,35.473942
3852,128.371873,35.467654
3853,128.369886,35.471784
3854,128.370342,35.473899
3855,128.373244,35.46294
3856,128.376208,35.463229
3857,128.377529,35.455783
3858,128.37071,35.45685
3859,128.363657,35.450056
3860,128.37754,35.448138
3861,128.375312,35.446182
3862,128.368479,35.436791
3863,128.371693,35.443285
3864,128.355511,35.442108
3865,128.35921,35.440155
3866,128.35639,35.451506
3867,128.357233,35.450879
3868,128.341433,35.454797
3869,128.342151,35.445893
3870,128.342929,35.435181
3871,128.345761,35.427181
3872,128.34796,35.428789
3873,128.359648,35.430594
3874,128.357515,35.429749
3875,128.358853,35.424209
3876,128.350803,35.421463
3877,128.360095,35.418172
3878,128.347839,35.418696
3879,128.33985,35.409355
3880,128.346821,35.397257
3881,128.346603,35.399229
3882,128.354149,35.392138
3883,128.355636,35.397217
3884,128.359487,35.399685
3885,128.370756,35.403
3886,128.361645,35.401169
3887,128.381512,35.395722
3888,128.373311,35.401446
3889,128.381961,35.414207
3890,128.376509,35.4135
3891,128.369472,35.418327
3892,128.363962,35.427893
3893,128.377083,35.425385
3894,128.37577,35.42629
3895,128.391912,35.430444
3896,128.396082,35.4269
3897,128.400856,35.418155
3898,128.399743,35.412697
3899,128.399461,35.417045
3900,128.402573,35.418246
3901,128.424824,35.425208
3902,128.424463,35.419338
3903,128.409886,35.420204
3904,128.415165,35.402611
3905,128.42826,35.396712
3906,128.426271,35.392366
3907,128.418914,35.397943
3908,128.405137,35.391849
3909,128.397102,35.395567
3910,128.404496,35.404255
3911,128.393345,35.403784
3912,128.394113,35.400804
3913,128.385991,35.384379
3914,128.390472,35.378402
3915,128.399441,35.379831
3916,128.397821,35.381691
3917,128.399551,35.384084
3918,128.407139,35.385124
3919,128.415846,35.384146
3920,128.416827,35.380613
3921,128.421563,35.378863
3922,128.41673,35.369615
3923,128.418843,35.373148
3924,128.409583,35.376362
3925,128.410976,35.366858
3926,128.423244,35.366635
3927,128.426936,35.367871
3928,128.420677,35.356886
3929,128.422392,35.356403
3930,128.411376,35.355023
3931,128.410062,35.356616
3932,128.408876,35.349175
3933,128.39753,35.357772
3934,128.399508,35.3562
3935,128.401219,35.356683
3936,128.407504,35.358084
3937,128.405026,35.360683
3938,128.391655,35.359634
3939,128.391518,35.357886
3940,128.372479,35.347875
3941,128.370018,35.35311
3942,128.360094,35.348174
3943,128.361732,35.365225
3944,128.375576,35.365243
3945,128.379939,35.36884
3946,128.378271,35.374047
3947,128.380123,35.36925
3948,128.378665,35.384781
3949,128.381815,35.387547
3950,128.369352,35.388876
3951,128.362933,35.375499
3952,128.368919,35.375005
3953,128.368411,35.371656
3954,128.355372,35.379946
3955,128.344897,35.382143
3956,128.349763,35.367963
3957,128.355741,35.359502
3958,128.349814,35.35185
3959,128.347263,35.349125
3960,128.332638,35.357562
3961,128.31728,35.355758
3962,128.323196,35.36258
3963,128.323069,35.366102
3964,128.323055,35.368558
3965,128.326981,35.36559
3966,128.33483,35.369094
3967,128.335295,35.369498
3968,128.325754,35.376402
3969,128.325149,35.378876
3970,128.316751,35.388132
3971,128.317411,35.383313
3972,128.302748,35.373929
3973,128.310942,35.386933
3974,128.306313,35.390521
3975,128.297158,35.376926
3976,128.307935,35.367104
3977,128.274433,35.368545
3978,128.266672,35.359999
3979,128.273751,35.357162
3980,128.26965,35.350618
3981,128.259208,35.349545
3982,128.257711,35.374493
3983,128.24723,35.389208
3984,128.250137,35.388045
3985,128.268784,35.386913
3986,128.271872,35.384037
3987,128.27516,35.381958
3988,128.281729,35.391472
3989,128.278476,35.392907
3990,128.279185,35.400721
3991,128.287393,35.407828
3992,128.282758,35.410653
3993,128.281774,35.40324
3994,128.271271,35.395249
3995,128.269505,35.393694
3996,128.252547,35.412598
3997,128.255588,35.422466
3998,128.244664,35.417512
3999,128.252538,35.422394
4000,128.251514,35.426422
4001,128.248311,35.428538
4002,128.247524,35.426781
4003,128.247441,35.425014
4004,128.253949,35.429912
4005,128.270367,35.418561
4006,128.271765,35.417206
4007,128.273128,35.419411
4008,128.279829,35.421231
4009,128.279614,35.418838
4010,128.278522,35.413939
4011,128.286908,35.429458
4012,128.29515,35.430439
4013,128.305279,35.42645
4014,128.295827,35.415292
4015,128.291929,35.41639
4016,128.289725,35.394459
4017,128.296248,35.392696
4018,128.299905,35.39854
4019,128.308903,35.391482
4020,128.311173,35.393782
4021,128.311604,35.401117
4022,128.308376,35.404135
4023,128.323958,35.392927
4024,128.329224,35.406885
4025,128.333301,35.407264
4026,128.326898,35.417538
4027,128.322838,35.419164
4028,128.324577,35.432521
4029,128.325995,35.432753
4030,128.336545,35.423828
4031,128.336449,35.449079
4032,128.307919,35.441497
4033,128.296662,35.441701
4034,128.289824,35.450714
4035,128.300188,35.450686
4036,128.311004,35.458411
4037,128.311714,35.460734
4038,128.30932,35.475407
4039,128.318525,35.473936
4040,128.320434,35.466723
4041,128.328959,35.46438
4042,128.327535,35.459826
4043,128.333648,35.486774
4044,128.324874,35.490015
4045,128.323752,35.490125
4046,128.320858,35.489199
4047,128.337262,35.492346
4048,128.33269,35.511245
4049,128.335768,35.51148
4050,128.324708,35.516895
4051,128.323432,35.519177
4052,128.321814,35.518068
4053,128.322242,35.51915
4054,128.321194,35.505829
4055,128.319458,35.501131
4056,128.309769,35.498639
4057,128.30475,35.505422
4058,128.312383,35.513204
4059,128.290473,35.511644
4060,128.291963,35.489039
4061,128.306368,35.493131
4062,128.308045,35.48813
4063,128.309485,35.48167
4064,128.297067,35.480499
4065,128.293114,35.48172
4066,128.279405,35.496891
4067,128.283787,35.493338
4068,128.283217,35.502532
4069,128.286736,35.51668
4070,128.27597,35.507567
4071,128.275853,35.506252
4072,128.273464,35.505156
4073,128.265043,35.50244
4074,128.260507,35.505985
4075,128.259355,35.50949
4076,128.248115,35.500607
4077,128.245018,35.491694
4078,128.251057,35.492675
4079,128.25476,35.496042
4080,128.264893,35.498204
4081,128.250538,35.476466
4082,128.243631,35.466486
4083,128.264329,35.470581
4084,128.254134,35.472609
4085,128.269414,35.473851
4086,128.266706,35.472996
4087,128.284961,35.476561
4088,128.277905,35.466928
4089,128.268213,35.463518
4090,128.268499,35.455448
4091,128.274528,35.453943
4092,128.285213,35.436454
4093,128.282227,35.438871
4094,128.2657,35.439411
4095,128.254601,35.442803
4096,128.263625,35.44224
4097,128.243669,35.435688
4098,128.240038,35.436764
4099,128.240414,35.437763
4100,128.218492,35.45219
4101,128.225082,35.443892
4102,128.228724,35.442412
4103,128.207825,35.441021
4104,128.202816,35.443861
4105,128.206463,35.45596
4106,128.206699,35.452489
4107,128.211158,35.449996
4108,128.214232,35.452752
4109,128.213149,35.455289
4110,128.212967,35.459875
4111,128.197331,35.456072
4112,128.200632,35.468252
4113,128.206179,35.468987
4114,128.225517,35.464463
4115,128.236412,35.461917
4116,128.229566,35.481587
4117,128.218463,35.487752
4118,128.219404,35.490676
4119,128.231373,35.497697
4120,128.230555,35.494375
4121,128.238093,35.494537
4122,128.237888,35.50406
4123,128.23286,35.515182
4124,128.229463,35.510264
4125,128.221456,35.519144
4126,128.219002,35.504657
4127,128.229239,35.507748
4128,128.226661,35.503477
4129,128.228551,35.500427
4130,128.214017,35.504014
4131,128.207855,35.502519
4132,128.20555,35.515602
4133,128.200247,35.517766
4134,128.197807,35.489924
4135,128.204116,35.493667
4136,128.216864,35.493137
4137,128.217783,35.481693
4138,128.20774,35.477473
4139,128.181453,35.485095
4140,128.18135,35.491974
4141,128.175619,35.494444
4142,128.172842,35.496396
4143,128.183919,35.507542
4144,128.188825,35.504567
4145,128.193412,35.505889
4146,128.193466,35.510338
4147,128.167916,35.504212
4148,128.160197,35.504647
4149,128.168317,35.505824
4150,128.165886,35.516211
4151,128.161998,35.509977
4152,128.153716,35.460862
4153,128.159208,35.466043
4154,128.163605,35.462188
4155,128.174811,35.468792
4156,128.173727,35.470386
4157,128.181677,35.475073
4158,128.180971,35.4646
4159,128.171551,35.463918
4160,128.175281,35.451381
4161,128.177498,35.45276
4162,128.188794,35.454164
4163,128.182737,35.443846
4164,128.187867,35.444927
4165,128.182062,35.436157
4166,128.179295,35.440771
4167,128.167265,35.439836
4168,128.165232,35.435971
4169,128.163077,35.439393
4170,128.15967,35.442328
4171,128.168291,35.440503
4172,128.163744,35.450197
4173,128.146539,35.454011
4174,128.149321,35.435355
4175,128.149797,35.426043
4176,128.163742,35.428397
4177,128.16704,35.424923
4178,128.161044,35.4271
4179,128.158298,35.42016
4180,128.163488,35.423692
4181,128.164744,35.416115
4182,128.14719,35.422176
4183,128.150149,35.410798
4184,128.155207,35.407681
4185,128.150935,35.398281
4186,128.153799,35.394694
4187,128.154974,35.401187
4188,128.159184,35.397764
4189,128.167685,35.405556
4190,128.172881,35.412893
4191,128.172224,35.393073
4192,128.186838,35.418788
4193,128.185272,35.420981
4194,128.185047,35.43374
4195,128.185434,35.433541
4196,128.193233,35.427929
4197,128.190141,35.434481
4198,128.200715,35.420205
4199,128.214834,35.427082
4200,128.206453,35.425809
4201,128.218512,35.428551
4202,128.227198,35.429855
4203,128.232577,35.433852
4204,128.233607,35.427749
4205,128.232484,35.418123
4206,128.232284,35.417629
4207,128.219238,35.423678
4208,128.222182,35.403011
4209,128.230976,35.404273
4210,128.239381,35.399525
4211,128.233403,35.394516
4212,128.224008,35.392144
4213,128.210674,35.395064
4214,128.194759,35.411872
4215,128.196055,35.403892
4216,128.19753,35.402085
4217,128.204843,35.396502
4218,128.204164,35.388608
4219,128.193508,35.380985
4220,128.205829,35.380887
4221,128.206555,35.370747
4222,128.226054,35.387048
4223,128.2376,35.391316
4224,128.23563,35.381054
4225,128.229876,35.381221
4226,128.233488,35.37902
4227,128.235026,35.378131
4228,128.22912,35.35814
4229,128.232562,35.349744
4230,128.211454,35.349853
4231,128.214007,35.368414
4232,128.205887,35.367313
4233,128.201654,35.364165
4234,128.197531,35.361743
4235,128.199098,35.357507
4236,128.197276,35.3505
4237,128.195018,35.351731
4238,128.184133,35.357582
4239,128.177576,35.362668
4240,128.171139,35.360347
4241,128.191054,35.365158
4242,128.19276,35.369609
4243,128.183494,35.378847
4244,128.172708,35.389174
4245,128.169383,35.385647
4246,128.168846,35.387389
4247,128.168174,35.386978
4248,128.158701,35.389994
4249,128.155572,35.391826
4250,128.146415,35.390653
4251,128.151278,35.363366
4252,128.168303,35.366144
4253,128.164201,35.366676
4254,128.158426,35.352789
4255,128.151796,35.352545
4256,128.153128,35.354888
4257,128.156389,35.347116
4258,128.150184,35.330111
4259,128.152617,35.330154
4260,128.159381,35.348583
4261,128.191248,35.335332
4262,128.18952,35.329253
4263,128.184044,35.332444
4264,128.179928,35.331945
4265,128.170256,35.335061
4266,128.17449,35.319492
4267,128.179117,35.322609
4268,128.189699,35.318285
4269,128.188457,35.316619
4270,128.190817,35.310815
4271,128.190583,35.311259
4272,128.176201,35.307371
4273,128.170387,35.315612
4274,128.170752,35.308138
4275,128.15707,35.321519
4276,128.156553,35.318456
4277,128.149857,35.32136
4278,128.150266,35.320881
4279,128.150439,35.319205
4280,128.1552,35.299731
4281,128.167704,35.305974
4282,128.16718,35.296932
4283,128.146456,35.279939
4284,128.147582,35.279334
4285,128.14958,35.264537
4286,128.156069,35.27123
4287,128.166115,35.264704
4288,128.158093,35.28004
4289,128.171294,35.271905
4290,128.169019,35.268334
4291,128.170889,35.264343
4292,128.183073,35.269312
4293,128.19199,35.275301
4294,128.187803,35.281082
4295,128.19004,35.289824
4296,128.180567,35.28913
4297,128.176364,35.287868
4298,128.17587,35.301593
4299,128.186755,35.297075
4300,128.187485,35.301539
4301,128.193913,35.300072
4302,128.203037,35.303573
4303,128.214859,35.303334
4304,128.195268,35.278313
4305,128.196921,35.273577
4306,128.210198,35.26778
4307,128.205516,35.275396
4308,128.207212,35.279178
4309,128.22736,35.281834
4310,128.223169,35.278893
4311,128.228281,35.263513
4312,128.236723,35.270562
4313,128.234725,35.27318
4314,128.235857,35.278831
4315,128.230048,35.281087
4316,128.221205,35.285377
4317,128.217637,35.302502
4318,128.221792,35.305892
4319,128.232267,35.305797
4320,128.23665,35.314784
4321,128.234378,35.313033
4322,128.23913,35.31177
4323,128.2399,35.321039
4324,128.234923,35.325991
4325,128.22521,35.324852
4326,128.217479,35.326119
4327,128.221082,35.307224
4328,128.219276,35.307259
4329,128.214585,35.310967
4330,128.201477,35.314572
4331,128.193817,35.325771
4332,128.20362,35.325203
4333,128.204742,35.326637
4334,128.206634,35.319775
4335,128.214425,35.317299
4336,128.196975,35.332584
4337,128.193653,35.347291
4338,128.224877,35.348528
4339,128.227201,35.339882
4340,128.230687,35.332813
4341,128.232049,35.340499
4342,128.230011,35.338982
4343,128.234128,35.348162
4344,128.242652,35.342177
4345,128.263772,35.3382
4346,128.260977,35.338061
4347,128.256233,35.342594
4348,128.242441,35.33535
4349,128.248484,35.324488
4350,128.244835,35.31534
4351,128.241132,35.30983
4352,128.249867,35.312262
4353,128.252872,35.315524
4354,128.259187,35.313525
4355,128.260847,35.315899
4356,128.26069,35.323244
4357,128.269052,35.324643
4358,128.274156,35.307016
4359,128.275269,35.309029
4360,128.284579,35.32411
4361,128.271263,35.331792
4362,128.270381,35.340571
4363,128.288344,35.347908
4364,128.292126,35.342181
4365,128.294818,35.327584
4366,128.30215,35.332971
4367,128.30352,35.3297
4368,128.303416,35.330628
4369,128.307745,35.330476
4370,128.30708,35.336574
4371,128.31842,35.342865
4372,128.327997,35.343441
4373,128.320786,35.334873
4374,128.312685,35.320918
4375,128.318069,35.317472
4376,128.32409,35.315371
4377,128.327795,35.31023
4378,128.317068,35.313652
4379,128.302362,35.307299
4380,128.305928,35.316675
4381,128.310866,35.319386
4382,128.296166,35.323145
4383,128.295522,35.298081
4384,128.291956,35.297759
4385,128.292816,35.293541
4386,128.29956,35.292232
4387,128.303656,35.290809
4388,128.30545,35.295337
4389,128.33246,35.300929
4390,128.327206,35.285288
4391,128.327568,35.286814
4392,128.31727,35.290049
4393,128.334327,35.274613
4394,128.319781,35.270468
4395,128.315573,35.26881
4396,128.30284,35.264649
4397,128.310231,35.2714
4398,128.288317,35.283154
4399,128.296386,35.268978
4400,128.268358,35.266476
4401,128.26681,35.273127
4402,128.267671,35.275279
4403,128.270581,35.281455
4404,128.274793,35.283319
4405,128.276116,35.280319
4406,128.28584,35.278615
4407,128.286378,35.283829
4408,128.285757,35.294696
4409,128.28227,35.3004
4410,128.269097,35.286258
4411,128.250005,35.289985
4412,128.256021,35.282997
4413,128.256413,35.274643
4414,128.252211,35.270116
4415,128.262182,35.267812
4416,128.259017,35.265399
4417,128.256314,35.263058
4418,128.244854,35.268792
4419,128.241967,35.271596
4420,128.239925,35.254579
4421,128.251193,35.258126
4422,128.247311,35.259307
4423,128.25307,35.255718
4424,128.260895,35.246909
4425,128.256273,35.245237
4426,128.24265,35.252323
4427,128.242101,35.238068
4428,128.240064,35.228869
4429,128.245079,35.224185
4430,128.251847,35.233608
4431,128.25317,35.236784
4432,128.262376,35.241211
4433,128.265974,35.220131
4434,128.266388,35.224736
4435,128.273075,35.223045
4436,128.277791,35.225613
4437,128.282974,35.236763
4438,128.285972,35.247926
4439,128.278368,35.251919
4440,128.27555,35.245148
4441,128.268365,35.261616
4442,128.270321,35.259426
4443,128.275516,35.254529
4444,128.28232,35.25303
4445,128.287155,35.252591
4446,128.297202,35.247016
4447,128.309061,35.254242
4448,128.315957,35.259032
4449,128.312268,35.252225
4450,128.323161,35.246583
4451,128.328775,35.249743
4452,128.330262,35.241995
4453,128.311523,35.244966
4454,128.315338,35.246164
4455,128.31564,35.244986
4456,128.318172,35.221273
4457,128.322586,35.230094
4458,128.306525,35.22522
4459,128.301961,35.236069
4460,128.298482,35.231301
4461,128.298049,35.235823
4462,128.293153,35.222652
4463,128.293437,35.223144
4464,128.294762,35.219202
4465,128.297266,35.211273
4466,128.31011,35.211754
4467,128.307504,35.211921
4468,128.31231,35.211174
4469,128.318299,35.214165
4470,128.330887,35.21318
4471,128.324402,35.213576
4472,128.318358,35.2032
4473,128.315178,35.199177
4474,128.312726,35.18771
4475,128.322933,35.193887
4476,128.332687,35.190883
4477,128.324353,35.189821
4478,128.310964,35.18121
4479,128.302091,35.181435
4480,128.301665,35.198029
4481,128.304019,35.18779
4482,128.289393,35.194951
4483,128.286903,35.194006
4484,128.265369,35.17736
4485,128.273421,35.183814
4486,128.273897,35.182845
4487,128.285798,35.191873
4488,128.280209,35.206222
4489,128.271757,35.201014
4490,128.257114,35.202523
4491,128.252986,35.208298
4492,128.260448,35.208229
4493,128.246966,35.212343
4494,128.24645,35.21389
4495,128.242657,35.217854
4496,128.242107,35.207071
4497,128.248325,35.204788
4498,128.248361,35.199127
4499,128.240267,35.201796
4500,128.246886,35.191612
4501,128.249544,35.191857
4502,128.248644,35.19084
4503,128.25542,35.197571
4504,128.244616,35.177436
4505,128.223948,35.187159
4506,128.212429,35.177943
4507,128.208687,35.178238
4508,128.203135,35.184371
4509,128.192045,35.191376
4510,128.192432,35.195017
4511,128.201705,35.203301
4512,128.195337,35.203925
4513,128.198549,35.207594
4514,128.202253,35.206609
4515,128.1983,35.213756
4516,128.2003,35.211999
4517,128.194934,35.216832
4518,128.197466,35.220434
4519,128.219632,35.218122
4520,128.223202,35.210876
4521,128.219182,35.211818
4522,128.232167,35.199628
4523,128.237039,35.203519
4524,128.232935,35.209584
4525,128.236782,35.21788
4526,128.222225,35.229519
4527,128.225395,35.227162
4528,128.22547,35.234246
4529,128.239446,35.2533
4530,128.236186,35.253269
4531,128.222589,35.242827
4532,128.21861,35.246984
4533,128.212436,35.244302
4534,128.20674,35.242503
4535,128.192564,35.257848
4536,128.204414,35.232325
4537,128.20978,35.229993
4538,128.20366,35.22549
4539,128.198266,35.228303
4540,128.182019,35.227525
4541,128.171326,35.220673
4542,128.17943,35.226095
4543,128.169286,35.241651
4544,128.180202,35.238884
4545,128.185174,35.243715
4546,128.189221,35.253996
4547,128.182691,35.254117
4548,128.176192,35.258948
4549,128.17657,35.2506
4550,128.174083,35.249422
4551,128.176579,35.243198
4552,128.15831,35.244338
4553,128.162009,35.250639
4554,128.167797,35.259818
4555,128.149309,35.261785
4556,128.155958,35.251855
4557,128.153443,35.249317
4558,128.144384,35.238304
4559,128.146752,35.236146
4560,128.158728,35.23094
4561,128.167201,35.228917
4562,128.167652,35.221395
4563,128.145266,35.222741
4564,128.152763,35.217443
4565,128.167195,35.206187
4566,128.170343,35.212527
4567,128.171894,35.213191
4568,128.175709,35.216606
4569,128.188617,35.215055
4570,128.17638,35.206751
4571,128.169599,35.190702
4572,128.172068,35.189408
4573,128.18309,35.191183
4574,128.165359,35.190434
4575,128.164216,35.195282
4576,128.155268,35.184689
4577,128.153432,35.178286
4578,128.143997,35.180837
4579,128.142751,35.1835
4580,128.129399,35.188446
4581,128.123827,35.199391
4582,128.123557,35.196842
4583,128.143573,35.208941
4584,128.140586,35.216907
4585,128.127278,35.211852
4586,128.125632,35.209839
4587,128.130155,35.199786
4588,128.115435,35.200372
4589,128.111483,35.209308
4590,128.113617,35.208944
4591,128.108658,35.21864
4592,128.112649,35.215308
4593,128.100553,35.207607
4594,128.098827,35.197135
4595,128.099011,35.198059
4596,128.115206,35.197742
4597,128.11284,35.187057
4598,128.111389,35.183465
4599,128.100719,35.181031
4600,128.090986,35.182302
4601,128.091725,35.184988
4602,128.082239,35.192149
4603,128.075822,35.184759
4604,128.058991,35.179167
4605,128.051362,35.191733
4606,128.050765,35.196102
4607,128.061619,35.190949
4608,128.063305,35.189121
4609,128.06386,35.194387
4610,128.060715,35.20887
4611,128.051252,35.216223
4612,128.067762,35.213468
4613,128.066603,35.210949
4614,128.066959,35.219555
4615,128.080279,35.215327
4616,128.081894,35.200171
4617,128.087453,35.205712
4618,128.090911,35.206613
4619,128.086273,35.215137
4620,128.089387,35.220256
4621,128.093304,35.222906
4622,128.095171,35.232635
4623,128.092256,35.242304
4624,128.077998,35.230271
4625,128.076215,35.223091
4626,128.072426,35.223748
4627,128.071627,35.231775
4628,128.068828,35.23375
4629,128.065475,35.249629
4630,128.051283,35.260652
4631,128.05143,35.261576
4632,128.066604,35.260341
4633,128.07706,35.261154
4634,128.077863,35.263245
4635,128.079856,35.25564
4636,128.077926,35.244904
4637,128.083937,35.242885
4638,128.079539,35.248699
4639,128.091457,35.244553
4640,128.095482,35.246361
4641,128.089759,35.259663
4642,128.086108,35.263404
4643,128.096752,35.263439
4644,128.107008,35.260123
4645,128.104212,35.26028
4646,128.114065,35.261714
4647,128.108606,35.258343
4648,128.106631,35.24273
4649,128.10328,35.236927
4650,128.103116,35.22759
4651,128.111434,35.232361
4652,128.111061,35.239343
4653,128.121255,35.222878
4654,128.127922,35.222928
4655,128.143019,35.224035
4656,128.142784,35.242091
4657,128.133463,35.242809
4658,128.127852,35.24677
4659,128.127282,35.249469
4660,128.132245,35.253487
4661,128.126378,35.257365
4662,128.122817,35.258736
4663,128.125095,35.263077
4664,128.128507,35.262145
4665,128.12326,35.278997
4666,128.114202,35.274336
4667,128.103688,35.273135
4668,128.097556,35.285123
4669,128.108163,35.283408
4670,128.120606,35.285881
4671,128.108404,35.292538
4672,128.116504,35.300673
4673,128.11861,35.29752
4674,128.129483,35.299268
4675,128.14175,35.294546
4676,128.142477,35.300992
4677,128.13499,35.295794
4678,128.134101,35.304538
4679,128.143713,35.306772
4680,128.132819,35.316653
4681,128.136723,35.323243
4682,128.143,35.324459
4683,128.136856,35.329322
4684,128.133009,35.331491
4685,128.142075,35.338477
4686,128.143545,35.343182
4687,128.128348,35.342006
4688,128.13192,35.347124
4689,128.123904,35.336478
4690,128.120253,35.328402
4691,128.1094,35.329842
4692,128.098279,35.336855
4693,128.103515,35.328674
4694,128.103255,35.322044
4695,128.117372,35.322554
4696,128.120003,35.320761
4697,128.115793,35.306578
4698,128.100565,35.313205
